3,2,0.792572,0.0364932,7.10291
3,3,2.91418,0.134664,2.83087
3,4,12.8729,0.644947,-1
3,5,44.5296,3.08884,-1
3,6,82.9696,6.69807,-1
3,7,154.593,13.8805,-1
3,8,288.044,28.7648,-1
3,9,536.698,59.6096,-1
3,10,1000,123.53,-1
3,11,1863.25,255.993,-1
3,12,3471.69,530.498,-1
3.02,2,0.792572,0.0364932,7.10291
3.02,3,2.91418,0.134664,2.83087
3.02,4,12.8729,0.644947,-1
3.02,5,44.5296,3.08884,-1
3.02,6,82.9696,6.69807,-1
3.02,7,154.593,13.8805,-1
3.02,8,288.044,28.7648,-1
3.02,9,536.698,59.6096,-1
3.02,10,1000,123.53,-1
3.02,11,1863.25,255.993,-1
3.02,12,3471.69,530.498,-1
3.04,2,0.792572,0.0364932,7.7132
3.04,3,2.91418,0.134664,2.83087
3.04,4,12.8729,0.644947,-1
3.04,5,44.5296,3.08884,-1
3.04,6,82.9696,6.69807,-1
3.04,7,154.593,13.8805,-1
3.04,8,288.044,28.7648,-1
3.04,9,536.698,59.6096,-1
3.04,10,1000,123.53,-1
3.04,11,1863.25,255.993,-1
3.04,12,3471.69,530.498,-1
3.06,2,0.792572,0.0364932,7.7132
3.06,3,2.91418,0.134664,2.83087
3.06,4,12.8729,0.644947,-1
3.06,5,44.5296,3.08884,-1
3.06,6,82.9696,6.69807,-1
3.06,7,154.593,13.8805,-1
3.06,8,288.044,28.7648,-1
3.06,9,536.698,59.6096,-1
3.06,10,1000,123.53,-1
3.06,11,1863.25,255.993,-1
3.06,12,3471.69,530.498,-1
3.08,2,0.792572,0.0364932,7.7132
3.08,3,2.91418,0.134664,2.83087
3.08,4,12.8729,0.644947,-1
3.08,5,44.5296,3.08884,-1
3.08,6,82.9696,6.69807,-1
3.08,7,154.593,13.8805,-1
3.08,8,288.044,28.7648,-1
3.08,9,536.698,59.6096,-1
3.08,10,1000,123.53,-1
3.08,11,1863.25,255.993,-1
3.08,12,3471.69,530.498,-1
3.1,2,0.792572,0.0364932,8.32349
3.1,3,2.91418,0.134664,2.83087
3.1,4,12.8729,0.644947,-1
3.1,5,44.5296,3.08884,-1
3.1,6,82.9696,6.69807,-1
3.1,7,154.593,13.8805,-1
3.1,8,288.044,28.7648,-1
3.1,9,536.698,59.6096,-1
3.1,10,1000,123.53,-1
3.1,11,1863.25,255.993,-1
3.1,12,3471.69,530.498,-1
3.12,2,0.792572,0.0364932,8.93378
3.12,3,2.91418,0.134664,2.83087
3.12,4,12.8729,0.644947,-1
3.12,5,44.5296,3.08884,-1
3.12,6,82.9696,6.69807,-1
3.12,7,154.593,13.8805,-1
3.12,8,288.044,28.7648,-1
3.12,9,536.698,59.6096,-1
3.12,10,1000,123.53,-1
3.12,11,1863.25,255.993,-1
3.12,12,3471.69,530.498,-1
3.14,2,0.792572,0.0364932,8.93378
3.14,3,2.91418,0.134664,2.83087
3.14,4,12.8729,0.644947,-1
3.14,5,44.5296,3.08884,-1
3.14,6,82.9696,6.69807,-1
3.14,7,154.593,13.8805,-1
3.14,8,288.044,28.7648,-1
3.14,9,536.698,59.6096,-1
3.14,10,1000,123.53,-1
3.14,11,1863.25,255.993,-1
3.14,12,3471.69,530.498,-1
3.16,2,0.792572,0.0364932,8.93378
3.16,3,2.91418,0.134664,2.83087
3.16,4,12.8729,0.644947,-1
3.16,5,44.5296,3.08884,-1
3.16,6,82.9696,6.69807,-1
3.16,7,154.593,13.8805,-1
3.16,8,288.044,28.7648,-1
3.16,9,536.698,59.6096,-1
3.16,10,1000,123.53,-1
3.16,11,1863.25,255.993,-1
3.16,12,3471.69,530.498,-1
3.18,2,0.792572,0.0364932,8.93378
3.18,3,2.91418,0.134664,3.44116
3.18,4,12.8729,0.644947,-1
3.18,5,44.5296,3.08884,-1
3.18,6,82.9696,6.69807,-1
3.18,7,154.593,13.8805,-1
3.18,8,288.044,28.7648,-1
3.18,9,536.698,59.6096,-1
3.18,10,1000,123.53,-1
3.18,11,1863.25,255.993,-1
3.18,12,3471.69,530.498,-1
3.2,2,0.792572,0.0364932,10.1544
3.2,3,2.91418,0.134664,3.44116
3.2,4,12.8729,0.644947,-1
3.2,5,44.5296,3.08884,-1
3.2,6,82.9696,6.69807,-1
3.2,7,154.593,13.8805,-1
3.2,8,288.044,28.7648,-1
3.2,9,536.698,59.6096,-1
3.2,10,1000,123.53,-1
3.2,11,1863.25,255.993,-1
3.2,12,3471.69,530.498,-1
3.22,2,0.792572,0.0364932,10.1544
3.22,3,2.91418,0.134664,4.05145
3.22,4,12.8729,0.644947,-1
3.22,5,44.5296,3.08884,-1
3.22,6,82.9696,6.69807,-1
3.22,7,154.593,13.8805,-1
3.22,8,288.044,28.7648,-1
3.22,9,536.698,59.6096,-1
3.22,10,1000,123.53,-1
3.22,11,1863.25,255.993,-1
3.22,12,3471.69,530.498,-1
3.24,2,0.792572,0.0364932,10.1544
3.24,3,2.91418,0.134664,4.05145
3.24,4,12.8729,0.644947,-1
3.24,5,44.5296,3.08884,-1
3.24,6,82.9696,6.69807,-1
3.24,7,154.593,13.8805,-1
3.24,8,288.044,28.7648,-1
3.24,9,536.698,59.6096,-1
3.24,10,1000,123.53,-1
3.24,11,1863.25,255.993,-1
3.24,12,3471.69,530.498,-1
3.26,2,0.792572,0.0364932,10.1544
3.26,3,2.91418,0.134664,4.05145
3.26,4,12.8729,0.644947,-1
3.26,5,44.5296,3.08884,-1
3.26,6,82.9696,6.69807,-1
3.26,7,154.593,13.8805,-1
3.26,8,288.044,28.7648,-1
3.26,9,536.698,59.6096,-1
3.26,10,1000,123.53,-1
3.26,11,1863.25,255.993,-1
3.26,12,3471.69,530.498,-1
3.28,2,0.792572,0.0364932,10.7646
3.28,3,2.91418,0.134664,4.05145
3.28,4,12.8729,0.644947,-1
3.28,5,44.5296,3.08884,-1
3.28,6,82.9696,6.69807,-1
3.28,7,154.593,13.8805,-1
3.28,8,288.044,28.7648,-1
3.28,9,536.698,59.6096,-1
3.28,10,1000,123.53,-1
3.28,11,1863.25,255.993,-1
3.28,12,3471.69,530.498,-1
3.3,2,0.792572,0.0364932,11.3749
3.3,3,2.91418,0.134664,4.05145
3.3,4,12.8729,0.644947,-1
3.3,5,44.5296,3.08884,-1
3.3,6,82.9696,6.69807,-1
3.3,7,154.593,13.8805,-1
3.3,8,288.044,28.7648,-1
3.3,9,536.698,59.6096,-1
3.3,10,1000,123.53,-1
3.3,11,1863.25,255.993,-1
3.3,12,3471.69,530.498,-1
3.32,2,0.792572,0.0364932,11.3749
3.32,3,2.91418,0.134664,4.66174
3.32,4,12.8729,0.644947,-1
3.32,5,44.5296,3.08884,-1
3.32,6,82.9696,6.69807,-1
3.32,7,154.593,13.8805,-1
3.32,8,288.044,28.7648,-1
3.32,9,536.698,59.6096,-1
3.32,10,1000,123.53,-1
3.32,11,1863.25,255.993,-1
3.32,12,3471.69,530.498,-1
3.34,2,0.792572,0.0364932,11.9852
3.34,3,2.91418,0.134664,4.66174
3.34,4,12.8729,0.644947,-1
3.34,5,44.5296,3.08884,-1
3.34,6,82.9696,6.69807,-1
3.34,7,154.593,13.8805,-1
3.34,8,288.044,28.7648,-1
3.34,9,536.698,59.6096,-1
3.34,10,1000,123.53,-1
3.34,11,1863.25,255.993,-1
3.34,12,3471.69,530.498,-1
3.36,2,0.792572,0.0364932,11.9852
3.36,3,2.91418,0.134664,4.66174
3.36,4,12.8729,0.644947,-1
3.36,5,44.5296,3.08884,-1
3.36,6,82.9696,6.69807,-1
3.36,7,154.593,13.8805,-1
3.36,8,288.044,28.7648,-1
3.36,9,536.698,59.6096,-1
3.36,10,1000,123.53,-1
3.36,11,1863.25,255.993,-1
3.36,12,3471.69,530.498,-1
3.38,2,0.792572,0.0364932,12.5955
3.38,3,2.91418,0.134664,5.27203
3.38,4,12.8729,0.644947,-1
3.38,5,44.5296,3.08884,-1
3.38,6,82.9696,6.69807,-1
3.38,7,154.593,13.8805,-1
3.38,8,288.044,28.7648,-1
3.38,9,536.698,59.6096,-1
3.38,10,1000,123.53,-1
3.38,11,1863.25,255.993,-1
3.38,12,3471.69,530.498,-1
3.4,2,0.792572,0.0364932,13.2058
3.4,3,2.91418,0.134664,5.27203
3.4,4,12.8729,0.644947,-1
3.4,5,44.5296,3.08884,-1
3.4,6,82.9696,6.69807,-1
3.4,7,154.593,13.8805,-1
3.4,8,288.044,28.7648,-1
3.4,9,536.698,59.6096,-1
3.4,10,1000,123.53,-1
3.4,11,1863.25,255.993,-1
3.4,12,3471.69,530.498,-1
3.42,2,0.792572,0.0364932,13.2058
3.42,3,2.91418,0.134664,5.27203
3.42,4,12.8729,0.644947,-1
3.42,5,44.5296,3.08884,-1
3.42,6,82.9696,6.69807,-1
3.42,7,154.593,13.8805,-1
3.42,8,288.044,28.7648,-1
3.42,9,536.698,59.6096,-1
3.42,10,1000,123.53,-1
3.42,11,1863.25,255.993,-1
3.42,12,3471.69,530.498,-1
3.44,2,0.792572,0.0364932,13.2058
3.44,3,2.91418,0.134664,5.27203
3.44,4,12.8729,0.644947,-1
3.44,5,44.5296,3.08884,-1
3.44,6,82.9696,6.69807,-1
3.44,7,154.593,13.8805,-1
3.44,8,288.044,28.7648,-1
3.44,9,536.698,59.6096,-1
3.44,10,1000,123.53,-1
3.44,11,1863.25,255.993,-1
3.44,12,3471.69,530.498,-1
3.46,2,0.792572,0.0364932,14.4264
3.46,3,2.91418,0.134664,5.88232
3.46,4,12.8729,0.644947,-1
3.46,5,44.5296,3.08884,-1
3.46,6,82.9696,6.69807,-1
3.46,7,154.593,13.8805,-1
3.46,8,288.044,28.7648,-1
3.46,9,536.698,59.6096,-1
3.46,10,1000,123.53,-1
3.46,11,1863.25,255.993,-1
3.46,12,3471.69,530.498,-1
3.48,2,0.792572,0.0364932,14.4264
3.48,3,2.91418,0.134664,5.88232
3.48,4,12.8729,0.644947,-1
3.48,5,44.5296,3.08884,-1
3.48,6,82.9696,6.69807,-1
3.48,7,154.593,13.8805,-1
3.48,8,288.044,28.7648,-1
3.48,9,536.698,59.6096,-1
3.48,10,1000,123.53,-1
3.48,11,1863.25,255.993,-1
3.48,12,3471.69,530.498,-1
3.5,2,0.792572,0.0364932,14.4264
3.5,3,2.91418,0.134664,5.88232
3.5,4,12.8729,0.644947,-1
3.5,5,44.5296,3.08884,-1
3.5,6,82.9696,6.69807,-1
3.5,7,154.593,13.8805,-1
3.5,8,288.044,28.7648,-1
3.5,9,536.698,59.6096,-1
3.5,10,1000,123.53,-1
3.5,11,1863.25,255.993,-1
3.5,12,3471.69,530.498,-1
3.52,2,0.792572,0.0364932,15.647
3.52,3,2.91418,0.134664,6.49261
3.52,4,12.8729,0.644947,-1
3.52,5,44.5296,3.08884,-1
3.52,6,82.9696,6.69807,-1
3.52,7,154.593,13.8805,-1
3.52,8,288.044,28.7648,-1
3.52,9,536.698,59.6096,-1
3.52,10,1000,123.53,-1
3.52,11,1863.25,255.993,-1
3.52,12,3471.69,530.498,-1
3.54,2,0.792572,0.0364932,15.647
3.54,3,2.91418,0.134664,6.49261
3.54,4,12.8729,0.644947,-1
3.54,5,44.5296,3.08884,-1
3.54,6,82.9696,6.69807,-1
3.54,7,154.593,13.8805,-1
3.54,8,288.044,28.7648,-1
3.54,9,536.698,59.6096,-1
3.54,10,1000,123.53,-1
3.54,11,1863.25,255.993,-1
3.54,12,3471.69,530.498,-1
3.56,2,0.792572,0.0364932,16.2573
3.56,3,2.91418,0.134664,7.10291
3.56,4,12.8729,0.644947,-1
3.56,5,44.5296,3.08884,-1
3.56,6,82.9696,6.69807,-1
3.56,7,154.593,13.8805,-1
3.56,8,288.044,28.7648,-1
3.56,9,536.698,59.6096,-1
3.56,10,1000,123.53,-1
3.56,11,1863.25,255.993,-1
3.56,12,3471.69,530.498,-1
3.58,2,0.792572,0.0364932,16.8676
3.58,3,2.91418,0.134664,7.10291
3.58,4,12.8729,0.644947,-1
3.58,5,44.5296,3.08884,-1
3.58,6,82.9696,6.69807,-1
3.58,7,154.593,13.8805,-1
3.58,8,288.044,28.7648,-1
3.58,9,536.698,59.6096,-1
3.58,10,1000,123.53,-1
3.58,11,1863.25,255.993,-1
3.58,12,3471.69,530.498,-1
3.6,2,0.792572,0.0364932,17.4778
3.6,3,2.91418,0.134664,7.10291
3.6,4,12.8729,0.644947,-1
3.6,5,44.5296,3.08884,-1
3.6,6,82.9696,6.69807,-1
3.6,7,154.593,13.8805,-1
3.6,8,288.044,28.7648,-1
3.6,9,536.698,59.6096,-1
3.6,10,1000,123.53,-1
3.6,11,1863.25,255.993,-1
3.6,12,3471.69,530.498,-1
3.62,2,0.792572,0.0364932,17.4778
3.62,3,2.91418,0.134664,7.10291
3.62,4,12.8729,0.644947,2.22058
3.62,5,44.5296,3.08884,-1
3.62,6,82.9696,6.69807,-1
3.62,7,154.593,13.8805,-1
3.62,8,288.044,28.7648,-1
3.62,9,536.698,59.6096,-1
3.62,10,1000,123.53,-1
3.62,11,1863.25,255.993,-1
3.62,12,3471.69,530.498,-1
3.64,2,0.792572,0.0364932,18.6984
3.64,3,2.91418,0.134664,7.7132
3.64,4,12.8729,0.644947,2.22058
3.64,5,44.5296,3.08884,-1
3.64,6,82.9696,6.69807,-1
3.64,7,154.593,13.8805,-1
3.64,8,288.044,28.7648,-1
3.64,9,536.698,59.6096,-1
3.64,10,1000,123.53,-1
3.64,11,1863.25,255.993,-1
3.64,12,3471.69,530.498,-1
3.66,2,0.792572,0.0364932,18.6984
3.66,3,2.91418,0.134664,8.32349
3.66,4,12.8729,0.644947,2.22058
3.66,5,44.5296,3.08884,-1
3.66,6,82.9696,6.69807,-1
3.66,7,154.593,13.8805,-1
3.66,8,288.044,28.7648,-1
3.66,9,536.698,59.6096,-1
3.66,10,1000,123.53,-1
3.66,11,1863.25,255.993,-1
3.66,12,3471.69,530.498,-1
3.68,2,0.792572,0.0364932,19.919
3.68,3,2.91418,0.134664,8.32349
3.68,4,12.8729,0.644947,2.22058
3.68,5,44.5296,3.08884,-1
3.68,6,82.9696,6.69807,-1
3.68,7,154.593,13.8805,-1
3.68,8,288.044,28.7648,-1
3.68,9,536.698,59.6096,-1
3.68,10,1000,123.53,-1
3.68,11,1863.25,255.993,-1
3.68,12,3471.69,530.498,-1
3.7,2,0.792572,0.0364932,19.919
3.7,3,2.91418,0.134664,8.32349
3.7,4,12.8729,0.644947,2.22058
3.7,5,44.5296,3.08884,-1
3.7,6,82.9696,6.69807,-1
3.7,7,154.593,13.8805,-1
3.7,8,288.044,28.7648,-1
3.7,9,536.698,59.6096,-1
3.7,10,1000,123.53,-1
3.7,11,1863.25,255.993,-1
3.7,12,3471.69,530.498,-1
3.72,2,0.792572,0.0364932,21.1396
3.72,3,2.91418,0.134664,8.32349
3.72,4,12.8729,0.644947,2.22058
3.72,5,44.5296,3.08884,-1
3.72,6,82.9696,6.69807,-1
3.72,7,154.593,13.8805,-1
3.72,8,288.044,28.7648,-1
3.72,9,536.698,59.6096,-1
3.72,10,1000,123.53,-1
3.72,11,1863.25,255.993,-1
3.72,12,3471.69,530.498,-1
3.74,2,0.792572,0.0364932,21.1396
3.74,3,2.91418,0.134664,9.54407
3.74,4,12.8729,0.644947,2.22058
3.74,5,44.5296,3.08884,-1
3.74,6,82.9696,6.69807,-1
3.74,7,154.593,13.8805,-1
3.74,8,288.044,28.7648,-1
3.74,9,536.698,59.6096,-1
3.74,10,1000,123.53,-1
3.74,11,1863.25,255.993,-1
3.74,12,3471.69,530.498,-1
3.76,2,0.792572,0.0364932,22.3602
3.76,3,2.91418,0.134664,9.54407
3.76,4,12.8729,0.644947,2.22058
3.76,5,44.5296,3.08884,-1
3.76,6,82.9696,6.69807,-1
3.76,7,154.593,13.8805,-1
3.76,8,288.044,28.7648,-1
3.76,9,536.698,59.6096,-1
3.76,10,1000,123.53,-1
3.76,11,1863.25,255.993,-1
3.76,12,3471.69,530.498,-1
3.78,2,0.792572,0.0364932,22.3602
3.78,3,2.91418,0.134664,9.54407
3.78,4,12.8729,0.644947,2.22058
3.78,5,44.5296,3.08884,-1
3.78,6,82.9696,6.69807,-1
3.78,7,154.593,13.8805,-1
3.78,8,288.044,28.7648,-1
3.78,9,536.698,59.6096,-1
3.78,10,1000,123.53,-1
3.78,11,1863.25,255.993,-1
3.78,12,3471.69,530.498,-1
3.8,2,0.792572,0.0364932,23.5807
3.8,3,2.91418,0.134664,10.1544
3.8,4,12.8729,0.644947,2.22058
3.8,5,44.5296,3.08884,-1
3.8,6,82.9696,6.69807,-1
3.8,7,154.593,13.8805,-1
3.8,8,288.044,28.7648,-1
3.8,9,536.698,59.6096,-1
3.8,10,1000,123.53,-1
3.8,11,1863.25,255.993,-1
3.8,12,3471.69,530.498,-1
3.82,2,0.792572,0.0364932,24.191
3.82,3,2.91418,0.134664,10.7646
3.82,4,12.8729,0.644947,2.83087
3.82,5,44.5296,3.08884,-1
3.82,6,82.9696,6.69807,-1
3.82,7,154.593,13.8805,-1
3.82,8,288.044,28.7648,-1
3.82,9,536.698,59.6096,-1
3.82,10,1000,123.53,-1
3.82,11,1863.25,255.993,-1
3.82,12,3471.69,530.498,-1
3.84,2,0.792572,0.0364932,24.8013
3.84,3,2.91418,0.134664,10.7646
3.84,4,12.8729,0.644947,2.83087
3.84,5,44.5296,3.08884,-1
3.84,6,82.9696,6.69807,-1
3.84,7,154.593,13.8805,-1
3.84,8,288.044,28.7648,-1
3.84,9,536.698,59.6096,-1
3.84,10,1000,123.53,-1
3.84,11,1863.25,255.993,-1
3.84,12,3471.69,530.498,-1
3.86,2,0.792572,0.0364932,25.4116
3.86,3,2.91418,0.134664,10.7646
3.86,4,12.8729,0.644947,2.83087
3.86,5,44.5296,3.08884,-1
3.86,6,82.9696,6.69807,-1
3.86,7,154.593,13.8805,-1
3.86,8,288.044,28.7648,-1
3.86,9,536.698,59.6096,-1
3.86,10,1000,123.53,-1
3.86,11,1863.25,255.993,-1
3.86,12,3471.69,530.498,-1
3.88,2,0.792572,0.0364932,26.6322
3.88,3,2.91418,0.134664,11.3749
3.88,4,12.8729,0.644947,2.83087
3.88,5,44.5296,3.08884,-1
3.88,6,82.9696,6.69807,-1
3.88,7,154.593,13.8805,-1
3.88,8,288.044,28.7648,-1
3.88,9,536.698,59.6096,-1
3.88,10,1000,123.53,-1
3.88,11,1863.25,255.993,-1
3.88,12,3471.69,530.498,-1
3.9,2,0.792572,0.0364932,26.6322
3.9,3,2.91418,0.134664,11.9852
3.9,4,12.8729,0.644947,2.83087
3.9,5,44.5296,3.08884,-1
3.9,6,82.9696,6.69807,-1
3.9,7,154.593,13.8805,-1
3.9,8,288.044,28.7648,-1
3.9,9,536.698,59.6096,-1
3.9,10,1000,123.53,-1
3.9,11,1863.25,255.993,-1
3.9,12,3471.69,530.498,-1
3.92,2,0.792572,0.0364932,27.8528
3.92,3,2.91418,0.134664,11.9852
3.92,4,12.8729,0.644947,2.83087
3.92,5,44.5296,3.08884,-1
3.92,6,82.9696,6.69807,-1
3.92,7,154.593,13.8805,-1
3.92,8,288.044,28.7648,-1
3.92,9,536.698,59.6096,-1
3.92,10,1000,123.53,-1
3.92,11,1863.25,255.993,-1
3.92,12,3471.69,530.498,-1
3.94,2,0.792572,0.0364932,29.0734
3.94,3,2.91418,0.134664,12.5955
3.94,4,12.8729,0.644947,3.44116
3.94,5,44.5296,3.08884,-1
3.94,6,82.9696,6.69807,-1
3.94,7,154.593,13.8805,-1
3.94,8,288.044,28.7648,-1
3.94,9,536.698,59.6096,-1
3.94,10,1000,123.53,-1
3.94,11,1863.25,255.993,-1
3.94,12,3471.69,530.498,-1
3.96,2,0.792572,0.0364932,29.0734
3.96,3,2.91418,0.134664,12.5955
3.96,4,12.8729,0.644947,3.44116
3.96,5,44.5296,3.08884,-1
3.96,6,82.9696,6.69807,-1
3.96,7,154.593,13.8805,-1
3.96,8,288.044,28.7648,-1
3.96,9,536.698,59.6096,-1
3.96,10,1000,123.53,-1
3.96,11,1863.25,255.993,-1
3.96,12,3471.69,530.498,-1
3.98,2,0.792572,0.0364932,30.2939
3.98,3,2.91418,0.134664,13.8161
3.98,4,12.8729,0.644947,3.44116
3.98,5,44.5296,3.08884,-1
3.98,6,82.9696,6.69807,-1
3.98,7,154.593,13.8805,-1
3.98,8,288.044,28.7648,-1
3.98,9,536.698,59.6096,-1
3.98,10,1000,123.53,-1
3.98,11,1863.25,255.993,-1
3.98,12,3471.69,530.498,-1
4,2,0.792572,0.0364932,31.5145
4,3,2.91418,0.134664,13.8161
4,4,12.8729,0.644947,4.05145
4,5,44.5296,3.08884,-1
4,6,82.9696,6.69807,-1
4,7,154.593,13.8805,-1
4,8,288.044,28.7648,-1
4,9,536.698,59.6096,-1
4,10,1000,123.53,-1
4,11,1863.25,255.993,-1
4,12,3471.69,530.498,-1
4.02,2,0.792572,0.0364932,32.7351
4.02,3,2.91418,0.134664,13.8161
4.02,4,12.8729,0.644947,4.05145
4.02,5,44.5296,3.08884,-1
4.02,6,82.9696,6.69807,-1
4.02,7,154.593,13.8805,-1
4.02,8,288.044,28.7648,-1
4.02,9,536.698,59.6096,-1
4.02,10,1000,123.53,-1
4.02,11,1863.25,255.993,-1
4.02,12,3471.69,530.498,-1
4.04,2,0.792572,0.0364932,33.3454
4.04,3,2.91418,0.134664,15.0367
4.04,4,12.8729,0.644947,4.05145
4.04,5,44.5296,3.08884,-1
4.04,6,82.9696,6.69807,-1
4.04,7,154.593,13.8805,-1
4.04,8,288.044,28.7648,-1
4.04,9,536.698,59.6096,-1
4.04,10,1000,123.53,-1
4.04,11,1863.25,255.993,-1
4.04,12,3471.69,530.498,-1
4.06,2,0.792572,0.0364932,34.566
4.06,3,2.91418,0.134664,15.0367
4.06,4,12.8729,0.644947,4.05145
4.06,5,44.5296,3.08884,-1
4.06,6,82.9696,6.69807,-1
4.06,7,154.593,13.8805,-1
4.06,8,288.044,28.7648,-1
4.06,9,536.698,59.6096,-1
4.06,10,1000,123.53,-1
4.06,11,1863.25,255.993,-1
4.06,12,3471.69,530.498,-1
4.08,2,0.792572,0.0364932,35.7866
4.08,3,2.91418,0.134664,16.2573
4.08,4,12.8729,0.644947,4.05145
4.08,5,44.5296,3.08884,-1
4.08,6,82.9696,6.69807,-1
4.08,7,154.593,13.8805,-1
4.08,8,288.044,28.7648,-1
4.08,9,536.698,59.6096,-1
4.08,10,1000,123.53,-1
4.08,11,1863.25,255.993,-1
4.08,12,3471.69,530.498,-1
4.1,2,0.792572,0.0364932,36.3969
4.1,3,2.91418,0.134664,16.2573
4.1,4,12.8729,0.644947,4.66174
4.1,5,44.5296,3.08884,-1
4.1,6,82.9696,6.69807,-1
4.1,7,154.593,13.8805,-1
4.1,8,288.044,28.7648,-1
4.1,9,536.698,59.6096,-1
4.1,10,1000,123.53,-1
4.1,11,1863.25,255.993,-1
4.1,12,3471.69,530.498,-1
4.12,2,0.792572,0.0364932,37.6174
4.12,3,2.91418,0.134664,16.8676
4.12,4,12.8729,0.644947,5.27203
4.12,5,44.5296,3.08884,-1
4.12,6,82.9696,6.69807,-1
4.12,7,154.593,13.8805,-1
4.12,8,288.044,28.7648,-1
4.12,9,536.698,59.6096,-1
4.12,10,1000,123.53,-1
4.12,11,1863.25,255.993,-1
4.12,12,3471.69,530.498,-1
4.14,2,0.792572,0.0364932,38.838
4.14,3,2.91418,0.134664,17.4778
4.14,4,12.8729,0.644947,5.27203
4.14,5,44.5296,3.08884,-1
4.14,6,82.9696,6.69807,-1
4.14,7,154.593,13.8805,-1
